ID,Title,Parent
51211,Methyl alcohol (methanol),512.1
51212,Propyl and isopropyl alcohols (propanols),512.1
51213,Butyl alcohols (butanols),512.1
51214,Octyl alcohols (octanols),512.1
51215,Ethylene glycol (ethanediol),512.1
51216,"Ethyl alcohol (ethanol) or natural spirits, undenatured, of a strenghtof 80° or higher; denatured spirits (including ethyl alcohol and neutral spirits) of any strength",512.1
51217,Fatty alcohols,512.1
51218,Glycerol (glycerin) and glycerol lyes,512.1
51219,"Other' acycllc alcohols and the halogenated, sulphonated, nitrated or nitrosated derivatives of acyclic alcohols",512.1
51234,"Phenol (hydroxybenzene), chemlcally pure, and its salts",512.3
51235,"Cresols, n.e.s., and their salts",512.3
51236,Other phenols and phenol,512.3
51237,"Halogenated, sulphonated, nitrated or nitrosated derivatives of phenols or phenol",512.3
5138,"Polycarboxylic acids and their anhydrides, halides, peroxides and peracids, and their halogenated, sulphonated, nitrated or nitrosated derivatives",513
5137,"Monocarboxylic acids and their anhydrides, halides, peroxides and peracids, and their halogenated, sulphonated, nitrated or nltrosated derivatives",513
5139,"Carboxylic acids with alcohol, phenol, aldehyde or ketone function and other single or complex oxygen",513
51371,Acetic acid and its salts,513.7
51372,Esters of acetic acid,513.7
51373,Methacrylic acid and its salts and esters,513.7
51379,"Other monocarboxylic acids, and anhydrides, halides, peroxides and peracids of monocarboxylic acids, andthe haIogenated, sulphonated, nitrated or nitrosated derivatives of the products falling within heading 513.7",513.7
51381,Maleic anhydride,513.8
51382,Phthalic anhydride,513.8
51383,Dioctyl orthophthalates,513.8
51384,Esters of terephthalic acid,513.8
51389,"Polycarboxylic acids and anhydrides, halides, peroxides and peracids of polycarboxylic acids, n.e.s., and the halogenated, sulphonated, nitrated or nitrosated derivatives of the products falling within heading 513.8",513.8
5145,Amine,514
5146,Single or complex oxygen,514
5147,Carboxyamlde,514
5148,Other nitrogen,514
51481,Quaternary ammonium salts and hydroxides; lecithins and other phosphoaminolipins,514.8
51482,Carboxyimide,514.8
51483,Acrylonitrile,514.8
51484,Other nitrile,514.8
51485,Diazo,514.8
51486,Organic derivatives of hydrazine or of hydroxylamine,514.8
51489,Compounds with other nitrogen functions,514.8
5154,Organo,515
5155,Other organo,515
5156,Heterocyclic compound; nucleic acids,515
5157,"Sulphonamides, sultones and sultams",515
51551,Organo,515.5
51559,Organo,515.5
51561,Lactams,515.6
51569,Other heterocyclic compounds; nucleic acids,515.6
51571,Sulphonamides,515.7
51572,Sultones and sultams,515.7
5163,"Inorganic esters and their salts, and their halogenated, sulphonated, nitrated or nitrosated derivatives",516
5169,"Organic chemicals, n.e.s.",516
5162,"Aldehyde, ketone and quinone",516
5161,"Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated, sulphonated, nitrated or nitrosated derivatives",516
51611,"Ethers, ether",516.1
51612,Acetals and hemiacetals and single or complex oxygen,516.1
51613,Ethylene oxide (oxirane),516.1
51614,Propylene oxide,516.1
51619,"Other epoxides, epoxyalcohols, epoxyphenols and epoxyethers, with a three or four member ring, and the halogenated, sulphonated, nitrated or nitrosated derivatives of epoxides, epoxyalcohols, epoxyphenols and epoxyethers",516.1
51621,"Aldehydes, aldehyde",516.2
51622,"Halogenated, sulphonated, nitrated or nitrosated derivatives of the products falling within heading 516.21",516.2
51623,Acetone,516.2
51624,Ethyl methyl ketone,516.2
51629,"Other ketones, ketone",516.2
51631,Phosphoric esters and their salts (including lacto,516.3
51639,"Other inorganic esters and their salts, and their halogenated, sulphonated, nitrated or nitrosated derivatives",516.3
51691,Enzymes,516.9
51692,"Sugars, chemically pure (other than sucrose, glucose and lactose); sugar ethers and sugar esters, and their salts, n.e.s.",516.9
51699,Other organic compounds,516.9
524,Radio,52
522,"Inorganic chemical elements, oxides and halogen salts",52
523,Other inorganic chemicals; organic and inorganic compounds of precious metals,52
5221,Chemical elements,522
5225,"Other inorganic bases and metallic oxides, hydroxides and peroxides",522
5222,Inorganic acids and oxygen compounds of non,522
5223,Halogen and sulphur compounds of non,522
5224,"Metallic oxides of zinc, iron, chromium, manganese, iron, cobalt, titanium, lead",522
52218,"Carbon (including carbon black), n.e.s.",522.1
52215,"Sulphur, sublimed or precipitated; colloidal sulphur",522.1
52216,Mercury,522.1
52217,Alkali and alkaline,522.1
52211,"Oxygen, nitrogen, hydrogen and rare gases",522.1
52212,"Selenium, tellurium, phosphorus, arsenic, silicon and boron",522.1
52213,Chlorine,522.1
52214,"Fluorine, bromine and iodine",522.1
52224,Phosphorus pentoxide and phosphoric acids (meta,522.2
52225,Boric oxide and boric acid,522.2
52229,Other inorganic acids and oxygen compounds of non,522.2
52221,Hydrochloric acid and chlorosulphuric acid,522.2
52222,Sulphuric acid; oleum,522.2
52223,Nitric acid; sulphonitric acids,522.2
52231,"Halides, oxyhalides and other halogen compounds of non",522.3
52232,Sulphides of non,522.3
52243,Manganese oxides,522.4
52241,Zinc oxide and zinc peroxide,522.4
52242,Chromium oxide and hydroxides,522.4
52244,Iron oxides and hydroxides; earth colours containing 70% or more by weight of combined iron evaluated as Fe203,522.4
52245,Cobalt oxides and hydroxides,522.4
52246,Titanium oxides,522.4
52247,Lead oxides; red lead and orange lead,522.4
52251,"Ammonia, anhydrous, or in aqueous solution",522.5
52252,"Sodium hydroxide (caustic soda), solid",522.5
52253,Sodium hydroxide in aqueous solution,522.5
52254,Potassium hydroxide (caustic potash); peroxides of sodium or potassium,522.5
52255,"Oxides, hydroxides and peroxides of strontium, berium or magnesium",522.5
52256,Aluminium hydroxide,522.5
52257,Artificial corundum,522.5
52259,"Hydrazine and hydroxylamlne and their inorganic salts; inorganic bases and metallic oxides, hydroxides and peroxides, n.e.s.",522.5
5231,Metallic salts and peroxysalts of inorganic acids,523
5232,Metallic salts and peroxysalts of inorganic acids (other than those falling within heading 523.1),523
5239,"Inorganic chemical products, n.e.s.",523
5233,Salts of metallic acids; organic and inorganic compounds of precious metals,523
52311,"Flourides; fluorosilicates, fluoroborates and other complex fluorine salts",523.1
52312,"Chlorides, bromides, iodides, etc",523.1
52313,Chlorites and hypochlorites,523.1
52314,Chlorates and perchlorates,523.1
52315,Sulphides; polysulphides,523.1
52316,Dithionite (including those stabilized with organic substances); sulphoxylates,523.1
52317,Sulphites and thiosulphates,523.1
52318,"Sodium sulphate, sodium hydrogen sulphate and sodium pyrosulphate",523.1
52319,Other sulphates (including alums) and persulphates,523.1
52321,Nitrites and nitrates,523.2
52322,"Phosphites, hydrophosphites and phosphates",523.2
52323,Neutral sodium carbonate,523.2
52324,Carbonates (other than neutral sodium carbonate) and percarbonates; commercial ammonium carbonate containing amonium carbonate,523.2
52325,Cyanides and complex cyanides,523.2
52326,"Fulminates, cyanates and thiocynates",523.2
52327,Silicates; commercial sodium and potassium silicates,523.2
52328,Borates and perborates,523.2
52329,"Salts and peroxysalts of inorganic acids, n.e.s.",523.2
52331,"Salts of metallic acids (e.g., chromates, permanganates, stannates)",523.3
52332,"Colloidal precious metals; amalgams of precious metals; salts and other compounds, inorganic or organic, of precious metals (including albuminates, proteinates, tannates and similar compeunds), whether or not chemically defined",523.3
52391,Hydrogen peroxide (including solid hydrogen peroxide),523.9
52392,Phosphides,523.9
52393,Calcium carbide,523.9
52394,"Carbides, other than calcium carbide (e.g., silicon carbide, boron carbide, metal carbides)",523.9
52395,"Hydrides, nitrides and azides, silicides and borides",523.9
52399,"Other inorganic compounds, n.e.s. (including distilled and conductivity water and water of similar purity); amalgams (except  amalgams of precious metals); liquid air (whether or not rare gases have been removed); compressed air",523.9
5241,Fissile chemical elements and isotopes; other radio,524
5249,Other radio,524
52491,"Isotopes and their compounds, inorganic or organic, whether or not chemicall defined (other than isotopes and compounds falling within heading 524.1)",524.9
52492,"Compounds, inorganic or organic, of thorium, of uranium depleted in U 235, of rare earth metals, of yttrium or of scandium, whether or not mixed together",524.9
531,"Synthetic organic dyestuffs, etc., natural indigo and colour lakes",53
532,"Dyeing and tanning extracts, and synthetic tanning materials",53
533,"Pigments, paints, varnishes and related materials",53
5311,Synthetic organic dyestuffs (including pigment dyestuffs),531
5312,"Synthetic organic luminophores; optical bleaching agents, substantive to the fibre; natural indigo; colour lakes",531
53121,Synthetic organic luminophores etc; natural indigo,531.2
53122,Colour lakes,531.2
5322,Tanning extracts of vegetable origin; tannins (tannic acids) and their derivatives; dyeing extracts of vegetable or any origin,532
5323,"Synthetic organic tanning substances, and inorganic tanning substances; tanning preparations, whether or not containing natural tanning materials; enzymatic preparations for pre",532
53221,"Tanning extracts of vegetable origin; tannins (tannic acids), including water",532.2
53222,"Colouringmatter of vegetable origin (including dyewood extract and other vegetable dyeing extracts, but excluding indigo) or of animal origin",532.2
5331,Other colouring matter; inorganic products of a kind used as luminophores,533
5332,Printing ink,533
5334,"Varnishes and lacquers; distempers; prepared water pigments of the kind used for finishing leather; paints and enamels; pigments in linseed oil, white spirit, spirits of turpentine, varnish or other enamel or paint media; stamping foils; dyes or other colouring matter in forms or packings of a kind sold by retail",533
5335,"Colouring preparations of a kind used in the ceramic, enamelllng and glass industries; artists' colours, paint driers and rustles",533
53341,Water,533.4
53342,"Other paints and emamels ; varnishes and lacquers; plastics in solution, n.e.s.",533.4
53343,Pigments in paint or anamel media,533.4
53344,Distempers; pepared water pigments of the kind used for finishing leather; stamping foils; dyes and other colouring matter in forms or packings of a kind sold by retail,533.4
53351,"Prepared pigments, prepared opacifiers and prepared colours, vitrifiable enamels and glazes, liquid lustres and similar  products of the kind used in the ceramic, enamelling and glass industries ; engobes (slips); glass frit and other glass in the form of powder, granules or flakes",533.5
53352,"Artists', students' and signboard painters' colours, modifying tints, amusement colours and the like, in tablets, tubes, jars,  bottles, pans or in similar forms or packings (including such colours in sets or outfits, with or without brushes, palettes or other accessories)",533.5
53353,Prepared driers,533.5
53354,Glaziers' putty; grafting putty; painters' fillings; non,533.5
541,Medicinal and pharmaceutical products,54
5411,"Provitamins and vitamins, natural or reproduced by synthesis (including natural concentrates), derivatives thereof used primarily as vitamins, and intermixtures of the foregoing, whether or not in any solvent, not put up as medicaments falling within heading 541.7",541
5413,"Antibiotics, not put up as medicaments falling within heading 541.7",541
5414,"Vesetable alkaloids, natural or reproduced by synthesis, and their, salts, ethers, esters and other derivatives, not put up as medicaments falling withing heading 541.7",541
5415,"Hormones, natural or reproduced by synthdsis; derivatlves thereof used primarily as hormones; other steroids used primarily as hormones, not put up as medicaments falling within heading 541.7",541
5416,"Glycosides; glands or other organs and their extracts; antisera, vaccines and similar products",541
5417,Medicaments (including veterinary medicaments),541
5419,"Pharmaceutical goods, other than medicaments",541
54131,"Penicillins and their derivatives, not put up as medicaments falling within heading 541.7",541.3
54132,"Streptomycins and their derivatives, not put up as medicaments falling within heading 541.7",541.3
54133,"Tetracyclines and their derivatives, not put up as medicaments falling within heading 541.7",541.3
54139,"Other antibiotics, not put up as medicaments falling within heading 541.7",541.3
54152,"Pituitary (anterior) and similar hormones, not put up as medicaments falling within heading 541.7",541.5
54153,"Adrenal cortical hormones, not put up as medicaments falling within heading 541.7",541.5
54159,"Other hormones, hormone derivatives and other steroids, used primarily as hormones, not put up as medicaments falling within heading 541.7",541.5
54151,"Insulin, not put up as medicaments falling within heading 541.7",541.5
54161,"Glycosides, natural or reproduced by synthesis, and their salts, ethers, esters and other derivatives (whether or not put up as medicaments)",541.6
54162,Organo,541.6
54164,Antisera and microbial vaccines,541.6
54165,"Toxins, microbial cultures (including ferments but excluding yeasts) and similar products",541.6
54171,....containing antibiotics or derivatives thereof,541.7
54172,"....containing hormones or products with a hormone function, but containng neither antibiotics nor derivatives therof",541.7
54173,"....containing alkaloids or derivatives thereof, but containing neither hormones nor products with a hormone functions, nor antibiotics, nor derivatives of antibiotics",541.7
54179,....containing other substances,541.7
54191,"Wadding, gauze, bandages and similar articles (e,g., dressings, adhesive plasters, poultices), impregnated or coated with pharmaceutical substances or put up in retail packings for medical or surgical purposes, n.e.s.",541.9
54199,Other pharmaceutical goods,541.9
551,"Essential oils, perfume and flavour materials",55
553,"Perfumery, cosmetics and toilet preparations (excluding soaps); aqueous distillates and aqueous solutions of essential oils (including such products suitable for medicinal uses)",55
554,"Soap, cleansing and polishing preparations",55
5513,"Essential oils (terpeneless or not), concretes and absolutes; resinoids; concentrates of essential oils in fats, in fixed oils, or in waxes or the like, obtained by cold absorption or by maceration; terpenic by",551
5514,"Mixtures of odoriferous substances, used in perfumery, food etc",551
5530,"Perfumery, cosmetics and toilet preparations (excluding soaps); aqueous distillates and aqueous solutions of essential oils (including such products suitable for medicinal uses)",553
5541,Soap; organic surface,554
5542,Organic surface,554
5543,"Polishes and creams, for footwear, furniture or floors, metal polishes, scouring powders and similar preparations, but excluding prepared waxes falling within heading 598.31",554
562,"Fertilizers, manufactured",56
5621,"Mineral or chemical fertilizers, nitrogenous (other than natural sodium nitrate containing not more than 16.3% by weight of nigrogen)",562
5622,"Mineral or chemical fertilizers, phosphatic",562
5629,"Fertilizers, n.e.s.",562
5623,"Mineral or chemical fertilizer, potassic (other than cride natural potassium salts)",562
56211,Ammonium nitrate,562.1
56212,Ammonium sulphonitrate,562.1
56213,Ammonium sulphate,562.1
56214,Calcium nitrate containing not more than 16% by weight of nitrogen; calcium nitrate,562.1
56215,Calcium cyanamide containing not more than 25% by weight of nitrogen,562.1
56216,Urea,562.1
56219,"Mineral or chemical fertilizers; nitrogenous, n.e.s.",562.1
56221,Basic slag (Thomas slag),562.2
56222,Superphosphates,562.2
56229,"Mineral or chemical fertilize, phosphatic, n.e.s.",562.2
56231,Potassium chloride,562.3
56232,Potassium sulphate containing not more than 52% by weight of K2O,562.3
56239,"Mineral or chemical fertilizer, potassic, n.e.s.",562.3
56291,"Fertilizers, n.e.s. containing the three fertilizing substances: nitrogen, phosphorus and potassium",562.9
56293,"Fertilizers, n.e.s. containing the two fertilizing substances: nitrogen and potassium",562.9
56292,"Fertilizers, n.e.s. containing the two fertilizing substances: nitrogen and phosphorus",562.9
56299,"Other fertilizers, n.e.s.; goods of group 562 or subgroups 271.1, 271.2 and 271.4, in tablets, lozengens or similar prepared forms or in packings of a gross weight not exceeding 10 kgs",562.9
572,Explosives and pyrotechnic products,57
5721,Propellent powders and other prepared explosives,572
5722,Safety fuses; detonating fuses; percussion and detonating caps; igniters; detonators,572
5723,"Pyrotechnic articles (e.g., fireworks, railway fog signals, amorces, rain rockets)",572
57211,Propellent powders,572.1
57212,Prepared explosives (other than propellent powders),572.1
582,"Condensation, polycondensation and polyaddition products, whether or not modified or polymerized, and whether or not linear (e.g., phenoplasts, aminoplasts, alkyds, polyallyl esters and other unsaturated polyesters, silicones)",58
585,Other artificial resins and plastic materials,58
583,"Polymerization and copolymerization products (e.g., polyethylene, plytetrahaloethylenes, polyisobutylene, plystyrene, plyvinyl chloride, polyvinyl acetate, plyvinyl chloroacetate and other plyvinyl derivatives, plyacrylic and plymethacrylic derivatives, coumarone",58
584,"Regenerated cellulose; cellulose nitrate, cellulose acetate and other, cellulose esters, cellulose ethers and other chemical derivatives of cellulose, plasticized or not (e.g., collodions, celluloid); vulcanized fibre",58
5825,Polyurethanes,582
5826,Epoxide resins,582
5821,Phenoplasts,582
5822,Aminoplasts,582
5823,Alkyds and other polyesters,582
5824,Polyamides,582
5829,"Other condensation, polycodensation or polyaddition products",582
5827,Silicones,582
5828,"Ion exchangers of the condensation, polycondensation or polyaddition type",582
58211,....in primary forms,582.1
58212,"....in the form of plates, sheets, film, foil or strip",582.1
58219,....in other forms (including waste and scrap),582.1
58221,....in primary forms,582.2
58222,"....in the form of plates, sheets, film, foil or strip",582.2
58229,....in other forms (including waste and scrap),582.2
58231,....in primary forms,582.3
58232,"....in the form of plates, sheets, film, foil or strip",582.3
58239,....in other forms (including waste and scrap),582.3
58241,....in primary forms,582.4
58242,"....in the form of plates, sheets, film, foil or strip",582.4
58249,....in other forms (including waste and scrap),582.4
58251,....in primary forms,582.5
58259,....in other forms (including waste and scrap),582.5
58261,....in primary forms,582.6
58269,....in other forms (including waste and scrap),582.6
5838,Ion exchangers of the polymerization or copolymerization type,583
5839,Other polymerization and copolymarization products,583
5831,Polyethylene,583
5832,Polypropylene,583
5833,Polystyrene and its copolymers,583
5836,Acrylic and methaacrylic polymers; acrylo,583
5834,Polyvinyl chloride,583
5835,Copolymers of vinyl chloride and vinyl acetate,583
5837,Polyvinyl acetate,583
58311,....in primary forms,583.1
58312,"....in the form of monofil, tubes, rods, sticks or profile shapes",583.1
58313,"....in the form of plates, sheets, film, foil or strip",583.1
58319,....in the form of waste and scrap,583.1
58321,....in primary forms,583.2
58322,"....in the form of plates, sheets, film, foil or strip",583.2
58329,....in other forms (including waste and scrap),583.2
58331,....in primary forms,583.3
58332,"....in the form of monofil, tubes, rods, sticks or profile shapes",583.3
58333,"....in the form of plates, sheets, film, foil or strip",583.3
58339,....in the form of waste and scrap,583.3
58341,....in primary forms,583.4
58342,"....in the form of monofil, tubes, rods, sticks or profile shapes",583.4
58343,"....in the form of plates, sheets, strip, film or foil",583.4
58349,....in the form of waste and scrap,583.4
58351,....in primary forms,583.5
58352,"....in the form of monofil, tubes, rods, sticks or profile shapes",583.5
58353,"....in the form of plates, sheets, strip, film or foil",583.5
58359,....in the form of waste and scrap,583.5
58361,....in primary forms,583.6
58362,"....in the form of plates, sheets, strip, film or foil",583.6
58369,....in other forms (including waste and scrap),583.6
5843,Cellulose acetates,584
5841,Regenerated cellulose,584
5842,Cellulose nitrates,584
5849,Other chemical derivatives of cellulose; vulcanized fibre,584
58421,....non,584.2
58422,....plasticized,584.2
58431,....non,584.3
58432,....plasticized,584.3
58491,"Other chemical derivatives of cellulose, non",584.9
58492,"Other chemical derivatives of cellulose, plasticized",584.9
58493,Vulcanized fibre,584.9
5851,"Natural resins modified by fusion (run gums); artificial resins obtained by esterification of natural resins or of resinic acids (ester gums); chemical derivatives of natural rubber (e.g., chlorinated rubber, rubber hydrochloride, oxidized rubber, cyclized rubber)",585
5852,"Other artificial plastic materials, n.e.s.",585
58521,"Hardened proteins (e.g., hardened casein and hardened gelatin)",585.2
58522,"Alginic acid, its salts and esters",585.2
58529,"Other high polymers, artificial resins and artificial plastic materials, n.e.s.; linoxyn",585.2
591,"Disinfectants, insecticides, fungicides, weed killers, anti",59
592,"Starches, insulin and wheat gluten; albuminoidal substances; glues",59
598,"Miscellaneous chemical products, n.e.s.",59
5911,"Insecticides, put up in forms or packings for sale by retail or as preparations or as articles",591
5912,"Fungicides, put up in forms or packings for sale by retail or as preparations or as articles",591
5913,"Weed killers (herbicides), put up in forms or packings for sale by retail or as preparations or as articles",591
5914,"Disinfectants, anti",591
59141,"Disinfectants, put up in forms or packings for sale by retail or as preparations or as articles",591.4
59149,Anti,591.4
5921,"Starches, insulin and wheat gluten",592
5922,Albuminoid substances; glues,592
59211,"Starches, inulin",592.1
59212,"Wheat gluten, whether or not dried",592.1
59221,"Casein, caseinates and other casein derivatives; casein glues",592.2
59222,"Albumins, albuminates and other albumin derivatives",592.2
59223,"Gelatin (including gelatin in rectangles, whether or not coloured or surface",592.2
59224,"Peptones and other protein substances and their derivatives; hidepowder, whether or not chromed",592.2
59225,Dextrins and dextrin glues; soluble or roasted starches; starch glues,592.2
59229,"Prepared glues, n.e.s.; products suitable for use as glues put up for sale by retail as glues in packages not exceeding a net weight of 1 kg",592.2
5981,Woods and resin,598
5989,"Chemical products and preparations, n.e.s.",598
5982,Anti,598
5983,"Organic chemical products, n.e.s.",598
59811,Tall oil,598.1
59812,Concentrated sulphite lye,598.1
59813,"Spirits of turpentine (gum, wood and sulphate) and other terpenic solvents producted by the distillation or other treatment of coniferous woods; crude dipentene; sulphite turpentine; pine oil (excluding ""pine oils"" not rich in terpineol)",598.1
59814,"Rosin and resin acids, and derivatives thereof (other than ester gums included in heading 585.1); rosin spirits and rosin oils",598.1
59819,Wood tar; wood tar oils (other than the composite solvents and thinners falling within heading 598.97); wood creosote; wood naphtha; acetone oil; vegetable pitch of all kinds; brewers' pitch and similar compounds based on rosin or on vegetable pitch; foundry core binders based on natural resinous products,598.1
59831,Artificial waxes (including water,598.3
59832,Artificial graphite; colloidal graphite (other than suspensions in oil),598.3
59833,Prepared rubber accelerators,598.3
59891,"Prepared glazings, prepared dressings and prepared mordants, of a kind used In the textile, paper, leather or like industries",598.9
59892,Activated carbon; activated natural mineral products; animal black (including spent animal black),598.9
59893,Prepared culture media for development of micro,598.9
59894,Preparations and charges for fire extinguishers; charged fire,598.9
59895,"Modelling pastes (including those put up for children's amusement and assorted modelling pastes); preparations of a kind known as ""dental wax"" or as ""dentaI impression compounds"", in plates, horseshoe shapes, sticks and similar forms",598.9
59896,"Pickling prepexations for metal surfaces; fluxes and other auxiliary preparations for soldering, brazing or welding; soldering,  brazing or welding powders and pastes consisting of metal and other materials; preperations of a kind used as cores or coatings for welding rods and electrodes",598.9
59897,Composite solvents and thinners for varnishes and similar products,598.9
59898,Compound catalysts,598.9
59899,"Other chemical products and preparations, n.e.s.",598.9
62,"Rubber manufactures, n.e.s.",6
63,"Cork and wood, cork manufactures (excluding furniture)",6
64,"Paper, paperboard, and articles of pulp, of paper or of paperboard",6
65,"Textile yarn, fabrics, made",6
61,"Leather, leather manufactures, n.e.s., and dressed furskins",6
66,Non,6
67,Iron and steel,6
68,Non,6
69,"Manufactures of metals, n.e.s.",6
611,Leather,61
613,"Furskins, tanned or dressed (including furskins assembled in plates, crosses and similar forms); pieces of cuttings of  furskins, tanned or dressed (including heads, paws, tails and the like, not being fabricated)",61
612,"Manufactures of leather or of composition leather, n.e.s.; saddlery and harness; parts of footwear, n.e.s.",61
6118,"Leather, specially dressed or finished",611
6114,Leather of other bovine cattle (including buffalo leather) and equine leather (except leather falling within heading 611.8),611
6115,Sheep and lamb skin leather (except leather falling within heading 611.8),611
6116,Leather of other hides or skins (except leather falling within heading 611.8),611
6112,"Composition leather with a basis of leather or leather fibre, in slabs, sheets or rolls",611
6113,Calf leather (except leather falling within heading 611.8),611
61161,Goat and kid skin leather (except leather falling within heading 611.8),611.6
61169,"Leather, n.e.s.",611.6
61181,Chamois,611.8
61182,Parchment,611.8
61183,Patent leather and imitation patent leather; metallized leather,611.8
6121,Articles of leather or of composition leather of a kind used in machinery or mechanical appliances or for industrial purposes,612
6122,"Saddiery and harness, or any material (e.g., saddles, harness, collars, traces, knee",612
6123,"Parts of footwear  (including uppers, in",612
6129,Other articles of leather or of composition leather,612
6130,"Furskins, tanned or dressed (including furskins assembled in plates, crosses and similar forms); pieces of cuttings of  furskins, tanned or dressed (including heads, paws, tails and the like, not being fabricated)",613
628,"Articles of rubber, n.e.s.",62
625,"Rubber tyres, tyre cases, interchangeable tyre treads, inner tubes and tyre flaps, for wheels of all kinds",62
621,"Materials of rubber (e.g., pastes, plates, sheets, rods, thread, tubes, or rubber)",62
6210,"Materials of rubber (e.g., pastes, plates, sheets, rods, thread, tubes, or rubber)",621
62101,"Plates, sheets and strip, n.e.s., of unvulcanized natural or synthetic rubber (other than smoked sheets and crepe sheets of heading 232.0 or 233.1); granules of unvulcanized natural or synthetic rubber compounded ready for vulcanization; unvulcanized natural or synthetic rubber compounded before or after coagulation either with carbon black (with or without the addition of mineral oil) or with silica (with or without the addition of mineral oil), in any form, of a kind known as masterbatch",621.0
62102,"Unvulcanized natural or synthetic rubber (including rubber latex),in other forms or states (e.g., rods, tubes and profile shapes, solutions and dispersoons); articles of unvulcanized natural or synthetic rubber (e.g., coated or impregnated textile thread; rings and discs)",621.0
62103,"Vulcanized rubber thread and cord, whether or not textile covered, and textile thread covered or impregnated with vulcanized rubber",621.0
62104,"Plates, sheets, strip, rods, and profile shapes, of unhardened vulcanized rubber",621.0
62105,"Piping and tubing, of unhardened vulcanized rubber",621.0
62106,"Hardened rubber (ebonite and vulcanite), in bulk, plates, sheets, strip, rods, profile shapes or tubes; scrap, waste and powder, of hardened rubber",621.0
6251,"Tires, pneumatic, new, of a kind normally used on motor cars",625
6252,"Tires, pneumatic, new, of a kind normally used on buses and lorries",625
6253,"Tires, pneumatic, new, of a kind normally used on aircraft",625
6254,"Tires, pneumatic, new, of a kind normally used on motorcycles (including motor scooters) and bicycles",625
6259,"Other tires (including retreaded tyres), tire cases, interchangeable tyre treads, tire flaps and inner tubes",625
62591,Inner tubes,625.9
62599,"Tires, n.e.s. (including retreaded tyres), tire cases, interchangeable tire treads and tire flaps",625.9
6281,"Hygienic and pharmaceutical articles (including teats), of unhardened vulcanized rubber, with or without fittings of hardened rubber",628
6282,"Transmission, conveyor or elevator belts or belting, of vulcanized rubber",628
6289,"Other articles of rubber, n.e.s.",628
62898,"Articles of unhardened vulcanized rubber, n.e.s.",628.9
62899,"Articles of hardened rubber (ebonite and vulcanite), n.e.s.",628.9
633,Cork manufactures,63
634,"Veneers, plywood, ""improved"" or reconstituted wood and other wood, worked, n.e.s.",63
635,"Wood manufactures, n.e.s.",63
6330,Cork manufactures,633
63301,Articles of natural cork,633.0
63302,Agglomerated cork (being cork agglomerated with or without a binding substance) and articles of agglomerated cork,633.0
6341,"Wood sawn lengthwise, sliced or peeled but not further prepareded of, a thickness not exceeding 5 mm; veneer sheets and sheets for plywood, of a thickness not exceeding 5 mm",634
6342,Plywood consisting solely of sheets of wood,634
6343,Improved wood and reconstituted wood,634
6344,Wood,634
6349,"Wood, simply shaped, n.e.s.",634
63431,"Improved wood, in sheets, blocks or the like",634.3
63432,"Reconstituted wood (being wood shavings, wood chips, sawdust, wood flour or other ligneous waste agglomerated with natural or artificial resins or other organic binding substances), in sheets, blocks or the like",634.3
63441,"Blockboard, laminboard, battenboard and similar laminated wood products (including veneered panels and sheets)",634.4
63442,Inlaid wood and wood marquetry,634.4
63443,"Cellular wood panels, whether or not faced with base metal",634.4
63491,"Hoopwood; split poles; piles, pickets and stakes of wood, pointed but not sawn lengthwise; chipwood; drawn wood, wood shavings of a kind suitable for use in the manufacture of vinegar or for the clarification of liquids; wooden sticks, roughly trimmed but not turned, bent nor otherwise worked, suitable for the manufacture of walking",634.9
63492,Wooden beadings and mouldings (including moulded skirting and other moulded boards),634.9
63493,Wood wool and wood flour,634.9
6351,"Wood packing cases, boxes, cases, crates, drums and similar packings, complete",635
6352,"Casks, barrels, vats, tubs, buckets and other coopers' products and parts thereof, of wood (including staves)",635
6353,Builders' carpentry and joinery (including pre,635
6354,Manufactures of wood for domestic or decorative use (excluding furniture),635
6359,"Manufactured articles of wood, n.e.s.",635
63541,"Wooden picture frames, photograph frames, mirror frames and the like",635.4
63542,Household utensils of wood,635.4
63549,"Standard lamps, table lamps and other lighting fittings, of wood; articles of furniture, of wood, not falling within Division 82; caskets, cigarette boxes, trays, fruit bowls, ornaments and other fancy articles, of wood; eases for cutlery, for drawing instruments or for violins, and similar receptacles, of wood; articles of wood for personal use or adornment, of a kind normally carried in the pocket, in the handbag or on the person; parts of the foregoing articles, of wood",635.4
63591,"Wooden tools, tool bodies, handles, broom and brush bodies and handles; boot and shoe lasts and trees, of wood",635.9
63592,"and th elike, of turned wood",635.9
63599,"Other articles of wood, n.e.s.",635.9
641,Paper and paperboard,64
642,"Paper and paperboard, cut to size or shape, and articles of paper or paperboard",64
6419,"Converted paper and paperboard, n.e.s.",641
6411,Newsprint,641
6413,"Kraft paper and paperboard, in rolls or sheets",641
6415,"Paper and paperboard, in rolls or sheets, n.e.s.",641
6417,"Paper and paperboard, corrugated, creped, crinkled, embossed or perforated, in rolls or sheets",641
6418,"Paper (other than printing and writing paper) and paperboard, impregnated, coated, surface",641
6412,"Printing paper (other than newspring) and writing paper, in rolls or sheets",641
6416,"Building board of wood pulp or of vegetable fibre, whether or not bonded with natural or artifcial resins or with similar binders (fibre building boars)",641
64121,....uncoated,641.2
64122,"....coated, impregnated, surface",641.2
